index,year,accident,accident_url,infobox,Accident title,Date,Location,Coordinates,Cause,Deaths
109,1924,/wiki/Template:1920s_railway_accidents,https://en.wikipedia.org//wiki/Template:1920s_railway_accidents,not a train accident,,,,,,
110,1925,/wiki/Kakori_conspiracy,https://en.wikipedia.org//wiki/Kakori_conspiracy,not a train accident,,,,,,
110,1925,/wiki/Rockport_train_wreck,https://en.wikipedia.org//wiki/Rockport_train_wreck,"{'Date': 'June 16, 1925 2:24 am', 'Accident title': 'Rockport train wreck', 'Location': 'Rockport, Mansfield Township, New Jersey', 'Country': 'United States', 'Line': 'Lackawanna Old Road', 'Operator': 'Lackawanna Railroad (DL&W)', 'Incident type': 'Derailment', 'Cause': 'Debris on grade crossing', 'Trains': '1', 'Passengers': '182', 'Deaths': '47 (est.) [1][2]', 'Injured': '23 (est.)'}",Rockport train wreck,"June 16, 1925 2:24 am","Rockport, Mansfield Township, New Jersey",,Debris on grade crossing,47 (est.) [1][2]
110,1925,/wiki/Template:1920s_railway_accidents,https://en.wikipedia.org//wiki/Template:1920s_railway_accidents,not a train accident,,,,,,
111,1926,/wiki/Murulla_rail_accident,https://en.wikipedia.org//wiki/Murulla_rail_accident,"{'Date': '13 September 1926', 'Accident title': 'Murulla rail accident', 'Location': 'Murulla, New South Wales224.9\xa0km (139.7\xa0mi) NNW from Sydney', 'Country': 'Australia', 'Line': 'Main North railway line, New South Wales', 'Operator': 'New South Wales Government Railways', 'Incident type': 'Collision', 'Cause': 'Runaway vehicles from goods train', 'Trains': '2', 'Deaths': '26'}",Murulla rail accident,13 September 1926,"Murulla, New South Wales224.9 km (139.7 mi) NNW from Sydney",,Runaway vehicles from goods train,26
111,1926,/wiki/Orgreave_rail_accident,https://en.wikipedia.org//wiki/Orgreave_rail_accident,"{'Date': '13 December 1926', 'Accident title': 'Orgreave rail accident', 'Location': 'Orgreave Colliery, South Yorkshire', 'Country': 'England, UK', 'Line': 'Great Central Railway', 'Cause': 'Derailment fouled line', 'Trains': '3', 'Passengers': '800', 'Deaths': '0', 'Injured': '19'}",Orgreave rail accident,13 December 1926,"Orgreave Colliery, South Yorkshire",,Derailment fouled line,0
111,1926,/wiki/El_Virilla_train_accident,https://en.wikipedia.org//wiki/El_Virilla_train_accident,"{'Date': 'March 14, 1926', 'Accident title': 'El Virilla train accident', 'Location': 'Virilla River Canyon', 'Country': 'Costa Rica', 'Incident type': 'Derailment', 'Cause': 'Overloaded train / excessive speed', 'Trains': '1', 'Deaths': '248', 'Injured': '93'}",El Virilla train accident,"March 14, 1926",Virilla River Canyon,,Overloaded train / excessive speed,248
111,1926,/wiki/Template:1920s_railway_accidents,https://en.wikipedia.org//wiki/Template:1920s_railway_accidents,not a train accident,,,,,,
112,1927,/wiki/Hull_Paragon_rail_accident,https://en.wikipedia.org//wiki/Hull_Paragon_rail_accident,"{'Date': '14 February 1927 09:10', 'Accident title': 'Hull Paragon rail accident', 'Location': 'Hull Paragon station', 'Country': 'England, UK', 'Line': 'London and North Eastern Railway', 'Cause': ""Signaller's error"", 'Trains': '2', 'Deaths': '12', 'Injured': '24'}",Hull Paragon rail accident,14 February 1927 09:10,Hull Paragon station,,Signaller's error,12
112,1927,/wiki/Sevenoaks_railway_accident,https://en.wikipedia.org//wiki/Sevenoaks_railway_accident,"{'Date': '24 August 1927 17:30', 'Accident title': 'Sevenoaks railway accident', 'Location': 'near Sevenoaks railway station', 'Country': 'England', 'Line': 'South Eastern Main Line', 'Cause': 'Derailment of locomotive', 'Trains': '1', 'Deaths': '13', 'Injured': '21'}",Sevenoaks railway accident,24 August 1927 17:30,near Sevenoaks railway station,,Derailment of locomotive,13
112,1927,/wiki/Template:1920s_railway_accidents,https://en.wikipedia.org//wiki/Template:1920s_railway_accidents,not a train accident,,,,,,
113,1928,/wiki/Charfield_railway_disaster,https://en.wikipedia.org//wiki/Charfield_railway_disaster,"{'Date': '13 October 1928 05:20', 'Accident title': 'Charfield railway disaster', 'Location': 'Charfield, Gloucestershire', 'Coordinates': '51°37′43″N 2°24′02″W\ufeff / \ufeff51.6287°N 2.4005°W\ufeff / 51.6287; -2.4005Coordinates: 51°37′43″N 2°24′02″W\ufeff / \ufeff51.6287°N 2.4005°W\ufeff / 51.6287; -2.4005', 'Country': 'England', 'Line': 'Bristol and Gloucester Railway', 'Incident type': 'Collision', 'Cause': ""Driver's error"", 'Trains': '3', 'Passengers': '60', 'Deaths': '16', 'Injured': '41'}",Charfield railway disaster,13 October 1928 05:20,"Charfield, Gloucestershire", 51.6287; -2.4005,Driver's error,16
113,1928,/wiki/Darlington_rail_crash,https://en.wikipedia.org//wiki/Darlington_rail_crash,"{'Date': '27 June 1928 Approx 11.00pm', 'Accident title': 'Darlington rail crash', 'Location': 'Darlington Bank Top station', 'Coordinates': '54°31′04″N 1°32′48″W\ufeff / \ufeff54.5178°N 1.54677°W\ufeff / 54.5178; -1.54677Coordinates: 54°31′04″N 1°32′48″W\ufeff / \ufeff54.5178°N 1.54677°W\ufeff / 54.5178; -1.54677', 'Country': 'England', 'Line': 'East Coast Main Line', 'Operator': 'LNER', 'Incident type': 'Collision', 'Cause': ""Driver's error"", 'Trains': '2', 'Deaths': '25', 'Injured': '45'}",Darlington rail crash,27 June 1928 Approx 11.00pm,Darlington Bank Top station, 54.5178; -1.54677,Driver's error,25
113,1928,/wiki/Glasgow_Queen_Street_rail_accident,https://en.wikipedia.org//wiki/Glasgow_Queen_Street_rail_accident,"{'Date': '12 October 1928 21:52', 'Accident title': 'Glasgow Queen Street rail accident', 'Location': 'Glasgow Queen Street railway station', 'Country': 'Scotland', 'Cause': 'Failure of signalman to comply with rules, inoperative sanding equipment', 'Trains': '2', 'Deaths': '3', 'Injured': '55'}",Glasgow Queen Street rail accident,12 October 1928 21:52,Glasgow Queen Street railway station,,"Failure of signalman to comply with rules, inoperative sanding equipment",3
113,1928,/wiki/1928_Times_Square_derailment,https://en.wikipedia.org//wiki/1928_Times_Square_derailment,No infobox,,,,,,
113,1928,/wiki/Template:1920s_railway_accidents,https://en.wikipedia.org//wiki/Template:1920s_railway_accidents,not a train accident,,,,,,
117,1932,/wiki/Turenne_rail_accident,https://en.wikipedia.org//wiki/Turenne_rail_accident,"{'Date': '14 September 1932 14:40[1]', 'Accident title': 'Turenne rail accident', 'Location': 'Tlemcen Province', 'Country': 'Algeria', 'Line': 'Sidi Bel Abbès to Oujda', 'Operator': 'French Foreign Legion', 'Incident type': 'Derailment', 'Cause': 'undermined track', 'Trains': '1', 'Passengers': '500', 'Deaths': '62', 'Injured': '223'}",Turenne rail accident,14 September 1932 14:40[1],Tlemcen Province,,undermined track,62
117,1932,/wiki/Template:1932_railway_accidents,https://en.wikipedia.org//wiki/Template:1932_railway_accidents,not a train accident,,,,,,
118,1933,/wiki/Lagny-Pomponne_rail_accident,https://en.wikipedia.org//wiki/Lagny-Pomponne_rail_accident,No infobox,,,,,,
118,1933,/wiki/Template:1933_railway_accidents,https://en.wikipedia.org//wiki/Template:1933_railway_accidents,not a train accident,,,,,,
119,1934,/wiki/Winwick_rail_crash,https://en.wikipedia.org//wiki/Winwick_rail_crash,"{'Date': '28 September 1934 21:10', 'Accident title': 'Winwick rail crash', 'Location': 'Winwick, Cheshire', 'Country': 'England', 'Line': 'West Coast Main Line', 'Cause': 'Signalling error', 'Trains': '2', 'Deaths': '11', 'Injured': '19'}",Winwick rail crash,28 September 1934 21:10,"Winwick, Cheshire",,Signalling error,11
119,1934,/wiki/Template:1934_railway_accidents,https://en.wikipedia.org//wiki/Template:1934_railway_accidents,not a train accident,,,,,,
120,1935,/wiki/Welwyn_Garden_City_rail_crash_(1935),https://en.wikipedia.org//wiki/Welwyn_Garden_City_rail_crash_(1935),"{'Date': '15 June 1935 23:27', 'Accident title': 'Welwyn Garden City rail crashes', 'Location': 'Welwyn Garden City, Hertfordshire', 'Country': 'England', 'Line': 'East Coast Main Line', 'Operator': 'London and North Eastern Railway', 'Cause': 'Signalling error', 'Trains': '2', 'Passengers': '337', 'Deaths': '14', 'Injured': '29'}",Welwyn Garden City rail crashes,15 June 1935 23:27,"Welwyn Garden City, Hertfordshire",,Signalling error,14
120,1935,/wiki/Template:1935_railway_accidents,https://en.wikipedia.org//wiki/Template:1935_railway_accidents,not a train accident,,,,,,
121,1936,/wiki/Rimutaka_Incline_railway_accident,https://en.wikipedia.org//wiki/Rimutaka_Incline_railway_accident,"{'Date': '11 September 1880', 'Accident title': 'Rimutaka Incline railway accident', 'Location': 'Rimutaka Incline, Rimutaka Ranges', 'Country': 'New Zealand', 'Line': 'Wairarapa Line', 'Operator': 'New Zealand Railways Department', 'Incident type': 'Derailment', 'Cause': 'Extreme wind gusts', 'Trains': '1', 'Deaths': '4'}",Rimutaka Incline railway accident,11 September 1880,"Rimutaka Incline, Rimutaka Ranges",,Extreme wind gusts,4
121,1936,/wiki/1936_Wairarapa_accident,https://en.wikipedia.org//wiki/1936_Wairarapa_accident,"{'Date': '11 September 1880', 'Accident title': 'Rimutaka Incline railway accident', 'Location': 'Rimutaka Incline, Rimutaka Ranges', 'Country': 'New Zealand', 'Line': 'Wairarapa Line', 'Operator': 'New Zealand Railways Department', 'Incident type': 'Derailment', 'Cause': 'Extreme wind gusts', 'Trains': '1', 'Deaths': '4'}",Rimutaka Incline railway accident,11 September 1880,"Rimutaka Incline, Rimutaka Ranges",,Extreme wind gusts,4
121,1936,/wiki/Template:1936_railway_accidents,https://en.wikipedia.org//wiki/Template:1936_railway_accidents,not a train accident,,,,,,
122,1937,/wiki/1937_Dominguez_Canyon_rail_crash,https://en.wikipedia.org//wiki/1937_Dominguez_Canyon_rail_crash,"{'Date': '26 April 1937 08:00pm', 'Accident title': '1937 Dominguez Canyon rail crash', 'Location': 'Near Dominguez Canyon, Colorado, USA', 'Country': 'USA', 'Line': 'Delta to Grand Junction', 'Operator': 'D&RGW', 'Cause': 'burnt out bridge', 'Trains': '1', 'Passengers': '2 passenger cars (unknown number of passengers)', 'Deaths': '2', 'Injured': '7'}",1937 Dominguez Canyon rail crash,26 April 1937 08:00pm,"Near Dominguez Canyon, Colorado, USA",,burnt out bridge,2
122,1937,/wiki/Battersea_Park_rail_crash,https://en.wikipedia.org//wiki/Battersea_Park_rail_crash,"{'Date': '2 April 1937 08:02', 'Accident title': 'Battersea Park rail crash', 'Location': 'Battersea Park railway station', 'Country': 'England', 'Line': 'South London Line', 'Operator': 'Southern Railway', 'Cause': ""Signaller's error"", 'Trains': '2', 'Passengers': '350–400', 'Deaths': '10', 'Injured': '80 (7 serious)'}",Battersea Park rail crash,2 April 1937 08:02,Battersea Park railway station,,Signaller's error,10
122,1937,/wiki/Castlecary_rail_accidents,https://en.wikipedia.org//wiki/Castlecary_rail_accidents,"{'Date': '10 December 1937', 'Accident title': 'Castlecary rail accidents', 'Location': 'Castlecary', 'Country': 'Scotland', 'Line': 'Glasgow to Edinburgh via Falkirk Line', 'Operator': 'London and North Eastern Railway', 'Cause': 'Signalman error', 'Trains': '2', 'Deaths': '35', 'Injured': '179'}",Castlecary rail accidents,10 December 1937,Castlecary,,Signalman error,35
122,1937,/wiki/Template:1937_railway_accidents,https://en.wikipedia.org//wiki/Template:1937_railway_accidents,not a train accident,,,,,,
123,1938,/wiki/Charing_Cross_(District_line)_tube_crash,https://en.wikipedia.org//wiki/Charing_Cross_(District_line)_tube_crash,not a train accident,,,,,,
123,1938,/wiki/Charing_Cross_(Northern_line)_tube_crash,https://en.wikipedia.org//wiki/Charing_Cross_(Northern_line)_tube_crash,No infobox,,,,,,
123,1938,/wiki/Custer_Creek_train_wreck,https://en.wikipedia.org//wiki/Custer_Creek_train_wreck,"{'Date': 'June 19, 1938 12.35 a.m.', 'Accident title': 'Custer Creek train wreck', 'Location': 'Prairie County, near Saugus, Montana', 'Country': 'United States', 'Operator': 'Milwaukee Road', 'Incident type': 'Bridge collapse', 'Cause': 'Cloudburst', 'Trains': '1', 'Passengers': '155', 'Deaths': '47', 'Injured': '75'}",Custer Creek train wreck,"June 19, 1938 12.35 a.m.","Prairie County, near Saugus, Montana",,Cloudburst,47
123,1938,/wiki/Template:1938_railway_accidents,https://en.wikipedia.org//wiki/Template:1938_railway_accidents,not a train accident,,,,,,
124,1939,/wiki/1939_City_of_San_Francisco_derailment,https://en.wikipedia.org//wiki/1939_City_of_San_Francisco_derailment,"{'Date': 'August 12, 1939', 'Accident title': '1939 City of San Francisco derailment', 'Location': 'Harney, Nevada', 'Coordinates': '40°34′32″N 116°17′53″W\ufeff / \ufeff40.5755261°N 116.2981592°W\ufeff / 40.5755261; -116.2981592Coordinates: 40°34′32″N 116°17′53″W\ufeff / \ufeff40.5755261°N 116.2981592°W\ufeff / 40.5755261; -116.2981592', 'Country': 'United States', 'Operator': 'Southern Pacific Railroad (SP)', 'Incident type': 'Derailment', 'Cause': 'Sabotage', 'Trains': 'City of San Francisco', 'Deaths': '24', 'Injured': '121'}",1939 City of San Francisco derailment,"August 12, 1939","Harney, Nevada", 40.5755261; -116.2981592,Sabotage,24
124,1939,/wiki/Genthin_rail_disaster,https://en.wikipedia.org//wiki/Genthin_rail_disaster,"{'Date': '22 December 1939 00:55 CET', 'Accident title': 'Genthin rail disaster', 'Location': 'Genthin, Landkreis Jerichow II, Regierungsbezirk Magdeburg, Province of Saxony, Free State of Prussia, Germany', 'Coordinates': '52°24′11.63″N 12°9′23.48″E\ufeff / \ufeff52.4032306°N 12.1565222°E\ufeff / 52.4032306; 12.1565222', 'Country': 'Germany', 'Line': 'Berlin–Magdeburg railway', 'Operator': 'Deutsche Reichsbahn', 'Incident type': 'Rear-end collision', 'Cause': 'Signal passed at danger and signaller’s error', 'Trains': '2', 'Deaths': '~186−278', 'Injured': '~106−453'}",Genthin rail disaster,22 December 1939 00:55 CET,"Genthin, Landkreis Jerichow II, Regierungsbezirk Magdeburg, Province of Saxony, Free State of Prussia, Germany", 52.4032306; 12.1565222,Signal passed at danger and signaller’s error,~186−278
124,1939,/wiki/Template:1939_railway_accidents,https://en.wikipedia.org//wiki/Template:1939_railway_accidents,not a train accident,,,,,,
125,1940,/wiki/1940_Norton_Fitzwarren_rail_crash,https://en.wikipedia.org//wiki/1940_Norton_Fitzwarren_rail_crash,"{'Date': '4 November 1940 03:47', 'Accident title': '1940 Norton Fitzwarren rail crash', 'Location': 'Norton Fitzwarren, Somerset', 'Country': 'England', 'Line': 'Reading to Plymouth Line', 'Operator': 'Great Western Railway', 'Cause': 'Signal passed at danger', 'Trains': '1', 'Passengers': '~900', 'Deaths': '27', 'Injured': '74'}",1940 Norton Fitzwarren rail crash,4 November 1940 03:47,"Norton Fitzwarren, Somerset",,Signal passed at danger,27
125,1940,/wiki/Doodlebug_disaster,https://en.wikipedia.org//wiki/Doodlebug_disaster,"{'Date': 'July 31, 1940 5:58 p.m.', 'Accident title': 'Doodlebug disaster', 'Location': 'Cuyahoga Falls, Ohio', 'Coordinates': '41°08.766′N 081°28.372′W\ufeff / \ufeff41.146100°N 81.472867°W\ufeff / 41.146100; -81.472867Coordinates: 41°08.766′N 081°28.372′W\ufeff / \ufeff41.146100°N 81.472867°W\ufeff / 41.146100; -81.472867', 'Country': 'United States', 'Operator': 'Pennsylvania Railroad', 'Incident type': 'Head-on collision', 'Cause': 'Failure to obey orders due to carbon monoxide poisoning', 'Trains': '2', 'Passengers': '46', 'Deaths': '43', 'Injured': '5 (includes 2 bystanders)'}",Doodlebug disaster,"July 31, 1940 5:58 p.m.","Cuyahoga Falls, Ohio", 41.146100; -81.472867,Failure to obey orders due to carbon monoxide poisoning,43
125,1940,/wiki/Hommelvik_train_collision,https://en.wikipedia.org//wiki/Hommelvik_train_collision,No infobox,,,,,,
125,1940,/wiki/Little_Falls_Gulf_Curve_crash_of_1940,https://en.wikipedia.org//wiki/Little_Falls_Gulf_Curve_crash_of_1940,"{'Date': 'April 19, 1940 11:33 p.m.', 'Accident title': 'Little Falls Gulf Curve crash of 1940', 'Location': 'Little Falls, New York', 'Coordinates': '43°02′30″N 74°50′55″W\ufeff / \ufeff43.04162°N 74.84866°W\ufeff / 43.04162; -74.84866Coordinates: 43°02′30″N 74°50′55″W\ufeff / \ufeff43.04162°N 74.84866°W\ufeff / 43.04162; -74.84866', 'Country': 'United States', 'Line': 'New York Central Railroad', 'Incident type': 'Derailment', 'Cause': 'Excessive speed on sharp curve', 'Trains': '1', 'Passengers': '~250', 'Deaths': '31[1]', 'Injured': '51'}",Little Falls Gulf Curve crash of 1940,"April 19, 1940 11:33 p.m.","Little Falls, New York", 43.04162; -74.84866,Excessive speed on sharp curve,31[1]
125,1940,/wiki/Template:1940_railway_accidents,https://en.wikipedia.org//wiki/Template:1940_railway_accidents,not a train accident,,,,,,
126,1941,/wiki/1941_Eccles_rail_crash,https://en.wikipedia.org//wiki/1941_Eccles_rail_crash,"{'Date': '30 December 1941 08:18', 'Accident title': '1941 Eccles rail crash', 'Location': 'Eccles, Lancashire', 'Country': 'England', 'Line': 'Liverpool to Manchester Line', 'Operator': 'London Midland and Scottish Railway', 'Incident type': 'Collision', 'Cause': 'Signal passed at danger, fog, error in working practices', 'Trains': '2', 'Deaths': '23', 'Injured': '57'}",1941 Eccles rail crash,30 December 1941 08:18,"Eccles, Lancashire",,"Signal passed at danger, fog, error in working practices",23
126,1941,/wiki/Canadian_National_242,https://en.wikipedia.org//wiki/Canadian_National_242,No infobox,,,,,,
126,1941,/wiki/Mer%C3%A5ker_train_derailment,https://en.wikipedia.org//wiki/Mer%C3%A5ker_train_derailment,No infobox,,,,,,
126,1941,/wiki/Template:1941_railway_accidents,https://en.wikipedia.org//wiki/Template:1941_railway_accidents,not a train accident,,,,,,
127,1942,/wiki/Ambassador_(B%26O_train),https://en.wikipedia.org//wiki/Ambassador_(B%26O_train),not a train accident,,,,,,
127,1942,/wiki/Template:1942_railway_accidents,https://en.wikipedia.org//wiki/Template:1942_railway_accidents,not a train accident,,,,,,
128,1943,/wiki/1943_Frankford_Junction_train_wreck,https://en.wikipedia.org//wiki/1943_Frankford_Junction_train_wreck,"{'Date': 'September 6, 1943 6:06 p.m.', 'Accident title': '1943 Frankford Junction train wreck', 'Location': 'Frankford Junction, Pennsylvania', 'Coordinates': '40°00′06″N 75°06′02″W\ufeff / \ufeff40.0018°N 75.1006°W\ufeff / 40.0018; -75.1006Coordinates: 40°00′06″N 75°06′02″W\ufeff / \ufeff40.0018°N 75.1006°W\ufeff / 40.0018; -75.1006', 'Country': 'United States', 'Line': 'Northeast Corridor', 'Operator': 'Pennsylvania Railroad', 'Incident type': 'Derailment', 'Cause': 'Overheated journal box caused axle to break', 'Trains': '1', 'Passengers': '541', 'Deaths': '79', 'Injured': '117'}",1943 Frankford Junction train wreck,"September 6, 1943 6:06 p.m.","Frankford Junction, Pennsylvania", 40.0018; -75.1006,Overheated journal box caused axle to break,79
